,STATENAME,COUNTYNAME,ADDRESS_CITY,ORI9,actual,cleared,data_year,offense,ori,state_abbr
15448,NEW JERSEY,MERCER,TRENTON,NJ011SP00,0,0,2016,human-trafficing,NJ011SP00,NJ
15449,NEW JERSEY,MERCER,TRENTON,NJ011SP00,43,6,2016,larceny,NJ011SP00,NJ
15450,NEW JERSEY,MERCER,TRENTON,NJ011SP00,2,0,2016,motor-vehicle-theft,NJ011SP00,NJ
15451,NEW JERSEY,MERCER,TRENTON,NJ011SP00,53,6,2016,property-crime,NJ011SP00,NJ
15452,NEW JERSEY,MERCER,TRENTON,NJ011SP00,4,0,2016,rape,NJ011SP00,NJ
15453,NEW JERSEY,MERCER,TRENTON,NJ011SP00,0,0,2016,rape-legacy,NJ011SP00,NJ
15454,NEW JERSEY,MERCER,TRENTON,NJ011SP00,1,0,2016,robbery,NJ011SP00,NJ
15455,NEW JERSEY,MERCER,TRENTON,NJ011SP00,11,1,2016,violent-crime,NJ011SP00,NJ
15456,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,3,3,2016,aggravated-assault,NY0482100,NY
15457,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,0,0,2016,arson,NY0482100,NY
15458,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,8,8,2016,burglary,NY0482100,NY
15459,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,0,0,2016,homicide,NY0482100,NY
15460,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,0,0,2016,human-trafficing,NY0482100,NY
15461,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,51,39,2016,larceny,NY0482100,NY
15462,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,0,0,2016,motor-vehicle-theft,NY0482100,NY
15463,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,59,47,2016,property-crime,NY0482100,NY
15464,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,0,0,2016,rape,NY0482100,NY
15465,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,0,0,2016,rape-legacy,NY0482100,NY
15466,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,0,0,2016,robbery,NY0482100,NY
15467,NEW YORK,SCHUYLER,WATKINS GLEN,NY0482100,3,3,2016,violent-crime,NY0482100,NY
15468,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,6,6,2016,aggravated-assault,NY0480000,NY
15469,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,0,0,2016,arson,NY0480000,NY
15470,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,10,7,2016,burglary,NY0480000,NY
15471,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,0,0,2016,homicide,NY0480000,NY
15472,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,0,0,2016,human-trafficing,NY0480000,NY
15473,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,14,13,2016,larceny,NY0480000,NY
15474,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,1,1,2016,motor-vehicle-theft,NY0480000,NY
15475,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,25,21,2016,property-crime,NY0480000,NY
15476,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,1,1,2016,rape,NY0480000,NY
15477,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,0,0,2016,rape-legacy,NY0480000,NY
15478,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,0,0,2016,robbery,NY0480000,NY
15479,NEW YORK,SCHUYLER,WATKINS GLEN,NY0480000,7,7,2016,violent-crime,NY0480000,NY
15480,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,0,0,2016,aggravated-assault,NY348SE00,NY
15481,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,0,0,2016,arson,NY348SE00,NY
15482,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,5,0,2016,burglary,NY348SE00,NY
15483,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,0,0,2016,homicide,NY348SE00,NY
15484,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,0,0,2016,human-trafficing,NY348SE00,NY
15485,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,10,2,2016,larceny,NY348SE00,NY
15486,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,2,0,2016,motor-vehicle-theft,NY348SE00,NY
15487,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,17,2,2016,property-crime,NY348SE00,NY
15488,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,3,1,2016,rape,NY348SE00,NY
15489,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,0,0,2016,rape-legacy,NY348SE00,NY
15490,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,0,0,2016,robbery,NY348SE00,NY
15491,NEW YORK,SCHUYLER,CANANDAIGUA,NY348SE00,3,1,2016,violent-crime,NY348SE00,NY
15492,VERMONT,BENNINGTON,BENNINGTON,VT0020100,25,23,2016,aggravated-assault,VT0020100,VT
15493,VERMONT,BENNINGTON,BENNINGTON,VT0020100,0,0,2016,arson,VT0020100,VT
15494,VERMONT,BENNINGTON,BENNINGTON,VT0020100,63,15,2016,burglary,VT0020100,VT
15495,VERMONT,BENNINGTON,BENNINGTON,VT0020100,1,1,2016,homicide,VT0020100,VT
15496,VERMONT,BENNINGTON,BENNINGTON,VT0020100,0,0,2016,human-trafficing,VT0020100,VT
15497,VERMONT,BENNINGTON,BENNINGTON,VT0020100,292,109,2016,larceny,VT0020100,VT
15498,VERMONT,BENNINGTON,BENNINGTON,VT0020100,18,8,2016,motor-vehicle-theft,VT0020100,VT
15499,VERMONT,BENNINGTON,BENNINGTON,VT0020100,373,132,2016,property-crime,VT0020100,VT
15500,VERMONT,BENNINGTON,BENNINGTON,VT0020100,2,2,2016,rape,VT0020100,VT
15501,VERMONT,BENNINGTON,BENNINGTON,VT0020100,0,0,2016,rape-legacy,VT0020100,VT
15502,VERMONT,BENNINGTON,BENNINGTON,VT0020100,9,7,2016,robbery,VT0020100,VT
15503,VERMONT,BENNINGTON,BENNINGTON,VT0020100,37,33,2016,violent-crime,VT0020100,VT
15504,VERMONT,BENNINGTON,MANCHESTER,VT0020400,7,5,2016,aggravated-assault,VT0020400,VT
15505,VERMONT,BENNINGTON,MANCHESTER,VT0020400,0,0,2016,arson,VT0020400,VT
15506,VERMONT,BENNINGTON,MANCHESTER,VT0020400,19,5,2016,burglary,VT0020400,VT
15507,VERMONT,BENNINGTON,MANCHESTER,VT0020400,0,0,2016,homicide,VT0020400,VT
15508,VERMONT,BENNINGTON,MANCHESTER,VT0020400,0,0,2016,human-trafficing,VT0020400,VT
15509,VERMONT,BENNINGTON,MANCHESTER,VT0020400,59,19,2016,larceny,VT0020400,VT
15510,VERMONT,BENNINGTON,MANCHESTER,VT0020400,0,0,2016,motor-vehicle-theft,VT0020400,VT
15511,VERMONT,BENNINGTON,MANCHESTER,VT0020400,78,24,2016,property-crime,VT0020400,VT
15512,VERMONT,BENNINGTON,MANCHESTER,VT0020400,0,0,2016,rape,VT0020400,VT
15513,VERMONT,BENNINGTON,MANCHESTER,VT0020400,0,0,2016,rape-legacy,VT0020400,VT
15514,VERMONT,BENNINGTON,MANCHESTER,VT0020400,0,0,2016,robbery,VT0020400,VT
15515,VERMONT,BENNINGTON,MANCHESTER,VT0020400,7,5,2016,violent-crime,VT0020400,VT
15516,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,11,10,2016,aggravated-assault,VTVSP0900,VT
15517,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,0,0,2016,arson,VTVSP0900,VT
15518,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,29,3,2016,burglary,VTVSP0900,VT
15519,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,3,3,2016,homicide,VTVSP0900,VT
15520,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,0,0,2016,human-trafficing,VTVSP0900,VT
15521,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,77,7,2016,larceny,VTVSP0900,VT
15522,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,8,2,2016,motor-vehicle-theft,VTVSP0900,VT
15523,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,114,12,2016,property-crime,VTVSP0900,VT
15524,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,3,1,2016,rape,VTVSP0900,VT
15525,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,0,0,2016,rape-legacy,VTVSP0900,VT
15526,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,1,0,2016,robbery,VTVSP0900,VT
15527,VERMONT,BENNINGTON,SHAFTSBURY,VTVSP0900,18,14,2016,violent-crime,VTVSP0900,VT
15528,VERMONT,BENNINGTON,BONDVILLE,VT0020800,2,2,2016,aggravated-assault,VT0020800,VT
15529,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,arson,VT0020800,VT
15530,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,burglary,VT0020800,VT
15531,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,homicide,VT0020800,VT
15532,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,human-trafficing,VT0020800,VT
15533,VERMONT,BENNINGTON,BONDVILLE,VT0020800,3,1,2016,larceny,VT0020800,VT
15534,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,motor-vehicle-theft,VT0020800,VT
15535,VERMONT,BENNINGTON,BONDVILLE,VT0020800,3,1,2016,property-crime,VT0020800,VT
15536,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,rape,VT0020800,VT
15537,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,rape-legacy,VT0020800,VT
15538,VERMONT,BENNINGTON,BONDVILLE,VT0020800,0,0,2016,robbery,VT0020800,VT
15539,VERMONT,BENNINGTON,BONDVILLE,VT0020800,2,2,2016,violent-crime,VT0020800,VT
15540,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,aggravated-assault,VT0020000,VT
15541,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,arson,VT0020000,VT
15542,VERMONT,BENNINGTON,BENNINGTON,VT0020000,1,0,2016,burglary,VT0020000,VT
15543,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,homicide,VT0020000,VT
15544,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,human-trafficing,VT0020000,VT
15545,VERMONT,BENNINGTON,BENNINGTON,VT0020000,3,0,2016,larceny,VT0020000,VT
15546,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,motor-vehicle-theft,VT0020000,VT
15547,VERMONT,BENNINGTON,BENNINGTON,VT0020000,4,0,2016,property-crime,VT0020000,VT
15548,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,rape,VT0020000,VT
15549,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,rape-legacy,VT0020000,VT
15550,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,robbery,VT0020000,VT
15551,VERMONT,BENNINGTON,BENNINGTON,VT0020000,0,0,2016,violent-crime,VT0020000,VT
15552,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,aggravated-assault,PA0631200,PA
15553,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,arson,PA0631200,PA
15554,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,burglary,PA0631200,PA
15555,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,homicide,PA0631200,PA
15556,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,human-trafficing,PA0631200,PA
15557,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,larceny,PA0631200,PA
15558,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,motor-vehicle-theft,PA0631200,PA
15559,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,property-crime,PA0631200,PA
15560,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,rape,PA0631200,PA
15561,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,rape-legacy,PA0631200,PA
15562,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,robbery,PA0631200,PA
15563,PENNSYLVANIA,WASHINGTON,BEALLSVILLE,PA0631200,0,0,2016,violent-crime,PA0631200,PA
15564,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,1,1,2016,aggravated-assault,PA0635900,PA
15565,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,0,0,2016,arson,PA0635900,PA
15566,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,22,0,2016,burglary,PA0635900,PA
15567,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,0,0,2016,homicide,PA0635900,PA
15568,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,0,0,2016,human-trafficing,PA0635900,PA
15569,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,38,0,2016,larceny,PA0635900,PA
15570,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,2,1,2016,motor-vehicle-theft,PA0635900,PA
15571,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,62,1,2016,property-crime,PA0635900,PA
15572,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,0,0,2016,rape,PA0635900,PA
15573,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,0,0,2016,rape-legacy,PA0635900,PA
15574,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,2,1,2016,robbery,PA0635900,PA
15575,PENNSYLVANIA,WASHINGTON,BELLE VERNON,PA0635900,3,2,2016,violent-crime,PA0635900,PA
15576,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,aggravated-assault,PA0631000,PA
15577,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,arson,PA0631000,PA
15578,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,burglary,PA0631000,PA
15579,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,homicide,PA0631000,PA
15580,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,human-trafficing,PA0631000,PA
15581,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,larceny,PA0631000,PA
15582,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,motor-vehicle-theft,PA0631000,PA
15583,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,property-crime,PA0631000,PA
15584,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,rape,PA0631000,PA
15585,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,rape-legacy,PA0631000,PA
15586,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,robbery,PA0631000,PA
15587,PENNSYLVANIA,WASHINGTON,BENTLEYVILLE,PA0631000,0,0,2016,violent-crime,PA0631000,PA
15588,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,1,1,2016,aggravated-assault,PA0631300,PA
15589,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,0,0,2016,arson,PA0631300,PA
15590,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,11,2,2016,burglary,PA0631300,PA
15591,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,1,1,2016,homicide,PA0631300,PA
15592,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,0,0,2016,human-trafficing,PA0631300,PA
15593,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,23,10,2016,larceny,PA0631300,PA
15594,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,2,1,2016,motor-vehicle-theft,PA0631300,PA
15595,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,36,13,2016,property-crime,PA0631300,PA
15596,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,1,0,2016,rape,PA0631300,PA
15597,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,0,0,2016,rape-legacy,PA0631300,PA
15598,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,1,1,2016,robbery,PA0631300,PA
15599,PENNSYLVANIA,WASHINGTON,BURGETTSTOWN,PA0631300,4,3,2016,violent-crime,PA0631300,PA
15600,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,8,4,2016,aggravated-assault,PA0630700,PA
15601,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,1,0,2016,arson,PA0630700,PA
15602,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,6,0,2016,burglary,PA0630700,PA
15603,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,0,0,2016,homicide,PA0630700,PA
15604,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,0,0,2016,human-trafficing,PA0630700,PA
15605,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,80,20,2016,larceny,PA0630700,PA
15606,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,1,0,2016,motor-vehicle-theft,PA0630700,PA
15607,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,87,20,2016,property-crime,PA0630700,PA
15608,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,2,0,2016,rape,PA0630700,PA
15609,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,0,0,2016,rape-legacy,PA0630700,PA
15610,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,1,1,2016,robbery,PA0630700,PA
15611,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0630700,11,5,2016,violent-crime,PA0630700,PA
15612,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,2,2,2016,aggravated-assault,PA0634400,PA
15613,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,0,0,2016,arson,PA0634400,PA
15614,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,0,0,2016,burglary,PA0634400,PA
15615,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,0,0,2016,homicide,PA0634400,PA
15616,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,0,0,2016,human-trafficing,PA0634400,PA
15617,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,28,8,2016,larceny,PA0634400,PA
15618,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,0,0,2016,motor-vehicle-theft,PA0634400,PA
15619,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,28,8,2016,property-crime,PA0634400,PA
15620,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,3,2,2016,rape,PA0634400,PA
15621,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,0,0,2016,rape-legacy,PA0634400,PA
15622,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,0,0,2016,robbery,PA0634400,PA
15623,PENNSYLVANIA,WASHINGTON,CALIFORNIA,PA0634400,5,4,2016,violent-crime,PA0634400,PA
15624,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,8,7,2016,aggravated-assault,PA0630100,PA
15625,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,0,0,2016,arson,PA0630100,PA
15626,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,4,1,2016,burglary,PA0630100,PA
15627,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,0,0,2016,homicide,PA0630100,PA
15628,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,0,0,2016,human-trafficing,PA0630100,PA
15629,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,45,16,2016,larceny,PA0630100,PA
15630,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,0,0,2016,motor-vehicle-theft,PA0630100,PA
15631,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,49,17,2016,property-crime,PA0630100,PA
15632,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,0,0,2016,rape,PA0630100,PA
15633,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,0,0,2016,rape-legacy,PA0630100,PA
15634,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,2,1,2016,robbery,PA0630100,PA
15635,PENNSYLVANIA,WASHINGTON,CANONSBURG,PA0630100,10,8,2016,violent-crime,PA0630100,PA
15636,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,9,8,2016,aggravated-assault,PA0631400,PA
15637,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,0,0,2016,arson,PA0631400,PA
15638,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,9,8,2016,burglary,PA0631400,PA
15639,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,0,0,2016,homicide,PA0631400,PA
15640,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,0,0,2016,human-trafficing,PA0631400,PA
15641,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,36,28,2016,larceny,PA0631400,PA
15642,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,5,6,2016,motor-vehicle-theft,PA0631400,PA
15643,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,50,42,2016,property-crime,PA0631400,PA
15644,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,0,0,2016,rape,PA0631400,PA
15645,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,0,0,2016,rape-legacy,PA0631400,PA
15646,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,0,0,2016,robbery,PA0631400,PA
15647,PENNSYLVANIA,WASHINGTON,MONONGAHELA,PA0631400,9,8,2016,violent-crime,PA0631400,PA
15648,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,2,2,2016,aggravated-assault,PA0631500,PA
15649,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,0,0,2016,arson,PA0631500,PA
15650,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,11,3,2016,burglary,PA0631500,PA
15651,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,1,1,2016,homicide,PA0631500,PA
15652,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,0,0,2016,human-trafficing,PA0631500,PA
15653,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,56,6,2016,larceny,PA0631500,PA
15654,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,2,1,2016,motor-vehicle-theft,PA0631500,PA
15655,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,69,10,2016,property-crime,PA0631500,PA
15656,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,0,0,2016,rape,PA0631500,PA
15657,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,0,0,2016,rape-legacy,PA0631500,PA
15658,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,0,0,2016,robbery,PA0631500,PA
15659,PENNSYLVANIA,WASHINGTON,CECIL,PA0631500,3,3,2016,violent-crime,PA0631500,PA
15660,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,3,3,2016,aggravated-assault,PA0631600,PA
15661,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,0,0,2016,arson,PA0631600,PA
15662,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,5,0,2016,burglary,PA0631600,PA
15663,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,0,0,2016,homicide,PA0631600,PA
15664,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,0,0,2016,human-trafficing,PA0631600,PA
15665,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,11,5,2016,larceny,PA0631600,PA
15666,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,0,0,2016,motor-vehicle-theft,PA0631600,PA
15667,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,16,5,2016,property-crime,PA0631600,PA
15668,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,0,0,2016,rape,PA0631600,PA
15669,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,0,0,2016,rape-legacy,PA0631600,PA
15670,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,1,0,2016,robbery,PA0631600,PA
15671,PENNSYLVANIA,WASHINGTON,BROWNSVILLE,PA0631600,4,3,2016,violent-crime,PA0631600,PA
15672,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,5,5,2016,aggravated-assault,PA0631700,PA
15673,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,2,0,2016,arson,PA0631700,PA
15674,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,12,7,2016,burglary,PA0631700,PA
15675,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,0,0,2016,homicide,PA0631700,PA
15676,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,0,0,2016,human-trafficing,PA0631700,PA
15677,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,42,28,2016,larceny,PA0631700,PA
15678,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,3,2,2016,motor-vehicle-theft,PA0631700,PA
15679,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,57,37,2016,property-crime,PA0631700,PA
15680,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,1,1,2016,rape,PA0631700,PA
15681,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,0,0,2016,rape-legacy,PA0631700,PA
15682,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,0,0,2016,robbery,PA0631700,PA
15683,PENNSYLVANIA,WASHINGTON,HOUSTON,PA0631700,6,6,2016,violent-crime,PA0631700,PA
15684,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,aggravated-assault,PA0531400,PA
15685,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,arson,PA0531400,PA
15686,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,burglary,PA0531400,PA
15687,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,homicide,PA0531400,PA
15688,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,human-trafficing,PA0531400,PA
15689,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,larceny,PA0531400,PA
15690,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,motor-vehicle-theft,PA0531400,PA
15691,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,property-crime,PA0531400,PA
15692,PENNSYLVANIA,WASHINGTON,CROSS FORK,PA0531400,0,0,2016,rape,PA0531400,PA
