,Unnamed: 0_x,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Unnamed: 0_y,Female Civilians,Female Officers,Male Civilians,Male Officers,Crime Cleared Count aggravated-assault,Crime Cleared Count arson,Crime Cleared Count burglary,Crime Cleared Count homicide,Crime Cleared Count human-trafficing,Crime Cleared Count larceny,Crime Cleared Count motor-vehicle-theft,Crime Cleared Count property-crime,Crime Cleared Count rape,Crime Cleared Count rape-legacy,Crime Cleared Count robbery,Crime Cleared Count violent-crime,Total Crime Count aggravated-assault,Total Crime Count arson,Total Crime Count burglary,Total Crime Count homicide,Total Crime Count human-trafficing,Total Crime Count larceny,Total Crime Count motor-vehicle-theft,Total Crime Count property-crime,Total Crime Count rape,Total Crime Count rape-legacy,Total Crime Count robbery,Total Crime Count violent-crime,Total Cleared,Total Crime,Total Clear Rate,Total Female Workforce,Total Male Workforce,Total Workforce,Total Officers,Overal Crime Rate,Overal Clear Rate,Workforce 2 Pop,Leo 2 Pop
180,1279,BARNSTABLE,MASSACHUSETTS,214703.0,51.8,65382.0,39104.0,17433.0,8.119588454749119,6965.0,196,79.0,51.0,24.0,494.0,518,4,141,2,0,491,52,684,27,0,18,565,673,13,852,1,0,2347,135,3334,74,0,35,783,2502,8247,0.30338304838122954,130.0,518.0,648.0,545.0,0.03841120058872023,0.011653307126588823,0.003018122709044587,0.002538390241403241
181,2341,LAWRENCE,PENNSYLVANIA,88528.0,44.6,45764.0,25614.0,12374.0,13.977498644496656,2736.0,400,14.0,6.0,3.0,89.0,104,5,65,5,0,289,26,380,8,0,29,146,137,20,365,5,0,874,74,1313,12,0,62,216,1057,3078,0.343404808317089,20.0,92.0,112.0,95.0,0.034768660762696545,0.011939725284655702,0.0012651364540032532,0.0010731068136634737
182,68,BUTLER,ALABAMA,20280.0,40.6,34315.0,19011.0,5126.0,25.27613412228797,849.0,1,9.0,0.0,4.0,51.0,37,1,43,3,0,157,7,207,5,0,12,57,90,5,111,5,0,421,23,555,6,0,16,117,529,1349,0.3921423276501112,9.0,55.0,64.0,51.0,0.06651873767258383,0.02608481262327416,0.003155818540433925,0.002514792899408284
183,1594,JEFFERSON,MISSOURI,222453.0,38.8,58232.0,26021.0,24089.0,10.828804286748214,8594.0,261,75.0,18.0,35.0,273.0,219,7,81,6,0,538,112,731,4,0,13,242,300,19,593,6,0,3015,378,3986,30,0,36,372,1953,8735,0.22358328563251287,93.0,308.0,401.0,291.0,0.039266721509712166,0.008779382611158312,0.00180262797085227,0.001308141495057383
184,1620,WAYNE,NORTH CAROLINA,124447.0,37.0,40457.0,21674.0,26475.0,21.274116692246498,6687.0,347,48.0,23.0,84.0,224.0,150,4,147,4,0,578,55,780,0,4,33,191,401,10,1213,11,0,2364,227,3804,0,7,119,538,1946,8694,0.22383252818035426,71.0,308.0,379.0,247.0,0.06986106535312221,0.0156371788793623,0.003045473173318762,0.0019847806696826763
185,491,MURRAY,GEORGIA,39358.0,37.4,38136.0,17856.0,7315.0,18.58580212409167,1613.0,78,20.0,5.0,13.0,59.0,1,0,81,0,0,150,34,265,0,1,0,2,213,0,247,0,0,607,135,989,0,40,13,266,534,2510,0.2127490039840637,25.0,72.0,97.0,64.0,0.06377356572996595,0.013567762589562478,0.0024645561258194015,0.001626098887138574
186,1093,GALLATIN,KENTUCKY,8543.0,37.2,51180.0,21452.0,1131.0,13.238909048343675,230.0,174,0.0,0.0,0.0,5.0,3,0,2,0,0,3,1,6,0,0,0,3,3,1,21,0,0,39,5,65,0,0,0,3,18,137,0.13138686131386862,0.0,5.0,5.0,5.0,0.016036521128409222,0.0021069881774552265,0.0005852744937375629,0.0005852744937375629
187,1751,GREELEY,NEBRASKA,2447.0,45.8,48220.0,25054.0,211.0,8.622803432774827,19.0,281,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,2.0,3.0,2.0,0.0,0.0,0.0012259910093992644,0.0008173273395995096
188,2616,CARSON,TEXAS,6027.0,40.4,64554.0,28943.0,351.0,5.823792931806869,65.0,452,5.0,0.0,1.0,10.0,19,1,0,0,0,8,1,9,1,0,1,21,29,1,13,0,0,36,4,53,0,0,0,29,61,165,0.3696969696969697,5.0,11.0,16.0,10.0,0.0273768043802887,0.01012112161937946,0.002654720424755268,0.0016592002654720426
189,1441,RICE,MINNESOTA,65116.0,36.5,61683.0,27856.0,6678.0,10.255543952331225,1548.0,229,23.0,8.0,16.0,81.0,37,0,23,2,0,179,13,215,7,0,4,50,63,5,126,2,0,724,73,923,26,0,11,102,530,2055,0.25790754257907544,31.0,97.0,128.0,89.0,0.031559063824559246,0.008139320597088273,0.0019657227102401866,0.00136679157196388
190,2878,WASHINGTON,VERMONT,58963.0,43.3,58171.0,31464.0,6487.0,11.001814697352577,1533.0,501,35.0,18.0,15.0,220.0,41,3,43,2,0,186,0,229,7,0,2,52,44,5,197,2,0,810,6,1013,26,0,4,76,565,2183,0.2588181401740724,53.0,235.0,288.0,238.0,0.03702321795023998,0.009582280413140444,0.004884419042450351,0.004036429625358276
191,3027,PENDLETON,WEST VIRGINIA,7291.0,49.6,37035.0,23325.0,1307.0,17.926210396379098,123.0,540,1.0,0.0,0.0,10.0,6,0,2,0,0,1,1,4,0,0,0,6,12,0,6,0,0,9,5,20,1,0,0,13,20,66,0.30303030303030304,1.0,10.0,11.0,10.0,0.009052256206281717,0.00274310794129749,0.0015087093677136195,0.001371553970648745
192,206,MARIN,CALIFORNIA,259358.0,45.7,100310.0,63608.0,20445.0,7.8829263026395955,7021.0,30,127.0,61.0,40.0,333.0,121,7,77,1,0,392,31,500,17,0,44,183,235,23,745,3,0,3074,500,4319,48,0,151,437,1373,9535,0.1439958049292082,188.0,373.0,561.0,394.0,0.03676385536594206,0.005293840945719816,0.002163033336160828,0.0015191357120273906
193,418,CLINCH,GEORGIA,6814.0,37.2,24848.0,16912.0,2368.0,34.751981215145285,287.0,64,4.0,2.0,3.0,20.0,16,0,12,0,0,54,7,73,0,0,2,18,23,1,48,0,0,151,12,211,0,0,5,28,182,479,0.37995824634655534,6.0,23.0,29.0,22.0,0.07029644848840622,0.02670971529204579,0.004255943645435867,0.003228646903434106
194,2996,BROOKE,WEST VIRGINIA,23473.0,46.2,46265.0,24428.0,2851.0,12.145869722660072,452.0,533,10.0,2.0,2.0,35.0,12,0,7,0,0,40,2,49,1,0,0,13,19,0,31,0,0,84,6,121,3,0,2,24,124,290,0.42758620689655175,12.0,37.0,49.0,37.0,0.012354620201934136,0.005282665189792528,0.0020875047927405954,0.0015762791292122864
195,3122,CARBON,WYOMING,15696.0,38.1,56972.0,27399.0,2133.0,13.589449541284404,328.0,554,28.0,4.0,3.0,37.0,17,2,7,0,0,85,9,101,6,0,1,24,17,2,49,0,0,257,22,328,7,0,1,25,252,708,0.3559322033898305,32.0,40.0,72.0,41.0,0.04510703363914373,0.016055045871559634,0.0045871559633027525,0.0026121304791029564
196,674,RICHLAND,ILLINOIS,16072.0,42.1,45597.0,23972.0,2311.0,14.379044300647086,436.0,107,8.0,1.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,62,1,0,269,19,350,11,0,0,62,0,829,0.0,9.0,25.0,34.0,26.0,0.05158038825286212,0.0,0.002115480338476854,0.0016177202588352414
197,1588,HOLT,MISSOURI,4537.0,47.8,41017.0,23949.0,614.0,13.533171699360812,102.0,259,3.0,0.0,2.0,8.0,3,1,6,0,0,1,1,8,0,0,0,3,5,1,27,0,0,34,6,67,0,0,0,5,23,145,0.15862068965517245,3.0,10.0,13.0,8.0,0.031959444566894424,0.005069429138197046,0.0028653295128939827,0.001763279700242451
198,2591,AUSTIN,TEXAS,29107.0,40.8,56681.0,28351.0,4163.0,14.302401484179065,823.0,449,18.0,8.0,12.0,72.0,24,0,16,0,0,79,5,100,2,0,3,29,43,0,136,0,0,239,31,406,6,0,11,60,258,932,0.27682403433476394,26.0,84.0,110.0,80.0,0.032019789054179404,0.008863847184526059,0.003779159652317312,0.0027484797471398633
199,2159,MONROE,OHIO,14442.0,46.3,41368.0,22100.0,2679.0,18.550062318238467,375.0,373,4.0,0.0,3.0,27.0,1,1,1,0,0,3,0,4,1,0,0,2,6,1,20,0,0,35,7,62,5,0,0,11,13,147,0.08843537414965986,4.0,30.0,34.0,27.0,0.01017864561695056,0.0009001523334718183,0.0023542445644647554,0.0018695471541337765
200,1622,WILSON,NORTH CAROLINA,81617.0,40.3,40260.0,22519.0,18043.0,22.106914000759645,3198.0,348,28.0,30.0,47.0,176.0,168,1,221,8,0,543,48,812,0,6,50,232,195,8,730,12,0,1675,158,2563,0,12,97,316,2089,5766,0.3622962192160944,58.0,223.0,281.0,206.0,0.07064704657118002,0.025595157871521865,0.003442910178026637,0.0025239839739270003
201,2444,EDMUNDS,SOUTH DAKOTA,4000.0,44.5,62467.0,30123.0,380.0,9.5,40.0,422,0.0,0.0,0.0,4.0,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,2,8,8,1.0,0.0,4.0,4.0,4.0,0.002,0.002,0.001,0.001
202,1628,BILLINGS,NORTH DAKOTA,936.0,45.8,67969.0,40549.0,103.0,11.004273504273502,16.0,352,0.0,1.0,0.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,7,0,10,0,0,0,1,2,22,0.09090909090909093,1.0,8.0,9.0,9.0,0.023504273504273504,0.002136752136752137,0.009615384615384616,0.009615384615384616
203,830,SCOTT,INDIANA,23734.0,40.9,46368.0,23103.0,3267.0,13.765062779135418,750.0,126,9.0,0.0,6.0,25.0,6,0,5,0,0,71,0,76,0,0,2,8,20,1,86,1,0,308,15,409,1,0,6,28,168,875,0.192,9.0,31.0,40.0,25.0,0.03686694193983315,0.007078452852447965,0.0016853459172495155,0.0010533411982809472
204,890,HAMILTON,IOWA,15227.0,43.0,53970.0,28076.0,1612.0,10.586458264924149,232.0,141,16.0,1.0,5.0,21.0,23,0,7,0,0,32,0,39,3,0,0,26,23,0,26,0,0,110,10,146,3,0,0,26,130,344,0.3779069767441861,17.0,26.0,43.0,22.0,0.022591449399093716,0.008537466342680764,0.0028239311748867145,0.0014448019964536677
205,72,CHILTON,ALABAMA,43817.0,38.7,42594.0,22045.0,8779.0,20.035602619987674,1520.0,2,5.0,6.0,1.0,65.0,65,2,42,0,0,191,20,253,4,0,1,70,277,8,344,0,0,735,90,1169,17,0,6,300,648,2946,0.219959266802444,11.0,66.0,77.0,71.0,0.06723417851518818,0.014788780610265423,0.0017573088070840085,0.0016203756532852545
206,841,VERMILLION,INDIANA,15752.0,43.0,44409.0,22932.0,2077.0,13.185627221940072,431.0,130,8.0,0.0,8.0,15.0,10,0,8,0,0,10,1,19,0,0,0,10,15,0,16,0,0,142,4,162,0,0,0,15,58,354,0.1638418079096045,8.0,23.0,31.0,15.0,0.022473336719146773,0.003682072117826308,0.00196800406297613,0.000952260030472321
207,2745,MAVERICK,TEXAS,56830.0,29.7,37155.0,16086.0,13879.0,24.42196023227169,2968.0,479,33.0,14.0,38.0,88.0,22,0,7,1,0,78,8,93,2,0,5,30,85,1,272,1,0,855,44,1171,9,0,10,105,246,2553,0.0963572267920094,47.0,126.0,173.0,102.0,0.0449234559211684,0.004328699630476861,0.003044166813302833,0.0017948266760513813
208,2496,CANNON,TENNESSEE,13855.0,42.1,43654.0,22571.0,2208.0,15.936485023457234,647.0,431,10.0,2.0,9.0,24.0,21,0,8,0,0,19,2,29,0,0,1,22,22,2,59,0,0,88,18,165,0,0,2,24,102,380,0.2684210526315789,12.0,33.0,45.0,26.0,0.02742692168892097,0.007361963190184049,0.003247924936845904,0.0018765788523998556
209,1527,SMITH,MISSISSIPPI,16137.0,40.6,33696.0,22129.0,3640.0,22.556856912685127,261.0,248,3.0,0.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,9.0,12.0,7.0,0.0,0.0,0.0007436326454731362,0.0004337857098593295
210,2372,BRISTOL,RHODE ISLAND,49228.0,44.1,73096.0,40998.0,3246.0,6.593808401722598,1314.0,409,11.0,5.0,11.0,78.0,12,0,13,0,0,35,1,49,4,0,1,17,17,4,81,0,0,349,14,444,13,0,4,34,132,960,0.1375,16.0,89.0,105.0,83.0,0.01950109693670269,0.00268140082879662,0.002132932477451857,0.0016860323393190868
211,891,HANCOCK,IOWA,11006.0,44.2,54813.0,27732.0,1026.0,9.32218789751045,101.0,142,0.0,3.0,0.0,8.0,6,0,6,0,0,2,1,9,0,0,0,6,14,0,37,0,0,13,4,54,5,0,0,19,30,146,0.2054794520547945,3.0,8.0,11.0,11.0,0.013265491550063601,0.002725785934944576,0.000999454842813011,0.000999454842813011
212,798,JENNINGS,INDIANA,28023.0,39.6,47236.0,22374.0,4217.0,15.04835313849338,929.0,121,3.0,0.0,3.0,31.0,34,0,39,0,0,174,3,216,0,1,1,36,49,0,191,0,0,332,14,537,3,3,1,56,504,1186,0.42495784148397975,3.0,34.0,37.0,31.0,0.042322378046604575,0.017985226421154053,0.0013203440031402775,0.0011062341647932056
213,1022,PAWNEE,KANSAS,6840.0,43.7,46227.0,25193.0,423.0,6.184210526315789,36.0,163,0.0,1.0,1.0,19.0,8,0,0,0,0,14,1,15,3,0,1,12,16,5,53,0,0,64,7,124,3,0,1,20,54,293,0.18430034129692832,1.0,20.0,21.0,20.0,0.04283625730994152,0.007894736842105263,0.0030701754385964912,0.0029239766081871343
214,1729,CHEYENNE,NEBRASKA,10090.0,40.5,54215.0,30929.0,996.0,9.871159563924678,136.0,277,4.0,2.0,10.0,21.0,13,0,6,0,0,42,2,50,0,0,1,14,18,0,24,0,0,120,5,149,2,0,1,21,128,340,0.3764705882352941,6.0,31.0,37.0,23.0,0.03369672943508424,0.012685827552031714,0.0036669970267591673,0.0022794846382556988
215,238,TRINITY,CALIFORNIA,13180.0,50.6,35270.0,22387.0,2607.0,19.77996965098634,526.0,35,9.0,6.0,0.0,29.0,53,0,101,3,0,133,0,234,3,0,6,65,54,0,101,3,0,138,60,299,3,0,6,66,598,730,0.8191780821917808,15.0,29.0,44.0,35.0,0.05538694992412747,0.045371775417298935,0.003338391502276176,0.002655538694992413
216,179,CALHOUN,ARKANSAS,5210.0,44.9,35446.0,21093.0,969.0,18.598848368522074,162.0,17,3.0,0.0,3.0,9.0,9,0,5,0,0,3,0,8,0,0,0,9,10,1,25,0,0,38,4,67,2,0,1,13,34,161,0.2111801242236025,3.0,12.0,15.0,9.0,0.0309021113243762,0.006525911708253359,0.0028790786948176585,0.001727447216890595
217,944,WEBSTER,IOWA,37050.0,39.5,42196.0,23921.0,5362.0,14.472334682861,1189.0,151,9.0,5.0,13.0,51.0,59,1,19,0,0,317,14,350,2,0,11,72,117,8,136,2,0,910,59,1105,20,0,24,163,845,2544,0.3321540880503145,14.0,64.0,78.0,56.0,0.06866396761133603,0.02280701754385965,0.002105263157894737,0.0015114709851551957
218,542,WILCOX,GEORGIA,8884.0,39.3,34071.0,14536.0,1422.0,16.0063034669068,215.0,89,5.0,1.0,0.0,16.0,2,0,14,0,0,9,0,23,0,0,3,5,15,0,67,0,0,70,3,140,0,1,3,19,56,318,0.1761006289308176,6.0,16.0,22.0,17.0,0.035794687077892844,0.006303466906798739,0.002476361999099505,0.0019135524538496174
219,1423,MILLE LACS,MINNESOTA,25788.0,40.6,51232.0,24489.0,2970.0,11.516984644020472,814.0,222,26.0,7.0,32.0,76.0,18,0,92,2,0,394,60,546,8,0,5,33,23,2,133,2,0,592,73,798,8,0,8,41,1158,1680,0.6892857142857143,33.0,108.0,141.0,83.0,0.06514657980456026,0.04490460679385761,0.005467659376454164,0.00321855126415387
220,680,LEE,KENTUCKY,6896.0,42.8,21185.0,13873.0,2360.0,34.22273781902552,255.0,177,1.0,0.0,0.0,6.0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,6,0,0,2,6,14,0,0,0,0,4,28,0.14285714285714285,1.0,6.0,7.0,6.0,0.004060324825986079,0.000580046403712297,0.0010150812064965197,0.0008700696055684454
221,2763,OLDHAM,TEXAS,2069.0,33.2,52292.0,23644.0,215.0,10.391493475108748,43.0,482,5.0,0.0,0.0,6.0,3,0,3,0,0,0,0,3,0,0,0,3,3,0,5,0,0,3,0,8,0,0,0,3,12,22,0.5454545454545454,5.0,6.0,11.0,6.0,0.010633156114064766,0.005799903334944417,0.005316578057032383,0.0028999516674722086
222,425,CRAWFORD,GEORGIA,12483.0,43.7,40459.0,22183.0,2343.0,18.769526556116322,512.0,66,14.0,1.0,4.0,16.0,15,0,17,0,0,44,2,63,0,1,0,16,19,0,62,0,0,167,23,252,0,2,2,23,158,550,0.2872727272727273,15.0,20.0,35.0,17.0,0.04405992149323079,0.012657213810782664,0.0028038131859328685,0.001361852118881679
223,2278,DOUGLAS,OREGON,107375.0,47.0,42052.0,23608.0,19701.0,18.347846332945284,4889.0,389,52.0,14.0,4.0,195.0,125,10,65,1,0,558,74,697,6,0,6,138,188,30,419,4,0,2119,320,2858,35,0,18,245,1680,6236,0.2694034637588197,66.0,199.0,265.0,209.0,0.058076833527357395,0.015646100116414437,0.0024679860302677533,0.0019464493597206054
224,1358,ONTONAGON,MICHIGAN,6165.0,56.6,35038.0,22428.0,928.0,15.05271695052717,266.0,211,0.0,1.0,0.0,5.0,2,0,1,0,0,3,2,6,0,0,0,2,15,0,14,0,0,17,6,37,4,0,0,19,16,112,0.14285714285714285,1.0,5.0,6.0,6.0,0.018167072181670723,0.0025952960259529602,0.0009732360097323601,0.0009732360097323601
225,2934,LOUISA,VIRGINIA,34350.0,44.0,54662.0,28767.0,4086.0,11.89519650655022,1404.0,513,11.0,2.0,6.0,51.0,24,0,3,0,0,28,4,35,1,0,1,26,45,5,42,3,0,352,26,420,11,0,4,63,122,971,0.12564366632337795,13.0,57.0,70.0,53.0,0.02826783114992722,0.003551673944687045,0.0020378457059679767,0.0015429403202328966
226,2887,ARLINGTON,VIRGINIA,226092.0,34.1,108706.0,64746.0,19528.0,8.637191939564426,5005.0,505,96.0,108.0,58.0,470.0,136,2,56,1,0,550,34,640,20,0,30,187,209,5,169,1,0,3354,175,3698,58,0,105,373,1656,8147,0.2032650055235056,204.0,528.0,732.0,578.0,0.03603400385683704,0.007324451992994002,0.0032376200838596676,0.0025564814323372786
227,2137,ROBERTSON,TENNESSEE,67905.0,38.5,56331.0,25534.0,7067.0,10.407186510566232,2583.0,441,45.0,3.0,63.0,107.0,152,1,50,1,0,269,14,333,7,0,15,175,190,5,153,1,0,689,46,888,16,0,25,232,1017,2245,0.4530066815144766,48.0,170.0,218.0,110.0,0.03306089389588396,0.014976805831676607,0.0032103674250791546,0.0016199101686179222
228,1213,SALINE,MISSOURI,23214.0,37.4,40645.0,20446.0,3748.0,16.14542948220901,546.0,266,18.0,4.0,4.0,52.0,35,1,11,2,0,99,0,110,0,0,1,38,47,3,104,2,0,355,10,469,1,0,2,52,297,1045,0.2842105263157895,22.0,56.0,78.0,56.0,0.045015938657706554,0.012794003618506074,0.0033600413543551306,0.0024123373826139397
229,1246,LINCOLN,MAINE,34165.0,50.1,53515.0,30022.0,4050.0,11.854236792038634,615.0,187,6.0,0.0,0.0,45.0,19,0,22,0,0,96,8,126,5,0,1,25,28,0,87,0,0,303,22,412,17,0,2,47,302,918,0.3289760348583878,6.0,45.0,51.0,45.0,0.026869603395287576,0.008839455583199181,0.0014927557441826431,0.0013171374213376262
230,2782,ROCKWALL,TEXAS,88010.0,37.2,89161.0,37231.0,5380.0,6.112941711169182,2457.0,485,45.0,13.0,51.0,136.0,29,0,10,1,0,177,14,201,8,0,8,46,49,0,115,1,0,833,99,1047,25,0,11,86,494,2266,0.21800529567519855,58.0,187.0,245.0,149.0,0.025747074196114078,0.005612998522895126,0.0027837745710714693,0.001692989433018975
231,1600,LEWIS,MISSOURI,10146.0,39.3,45708.0,20646.0,1299.0,12.80307510348906,244.0,262,3.0,2.0,4.0,12.0,16,1,3,0,0,18,1,22,1,0,0,17,16,1,23,0,0,58,4,85,1,0,0,17,79,205,0.3853658536585366,5.0,16.0,21.0,14.0,0.02020500689927065,0.007786319731914054,0.0020697811945594325,0.0013798541297062883
232,497,PEACH,GEORGIA,26907.0,34.9,41128.0,20746.0,5206.0,19.34812502322816,1297.0,80,32.0,15.0,21.0,71.0,57,0,21,2,0,236,11,268,0,4,10,73,105,0,195,3,0,492,48,735,0,5,18,131,682,1732,0.39376443418013857,47.0,92.0,139.0,86.0,0.06436986657747054,0.025346564091128704,0.00516594194819192,0.003196194298881332
233,2406,LAURENS,SOUTH CAROLINA,66442.0,40.8,39848.0,20417.0,13028.0,19.608079226994974,2787.0,414,16.0,15.0,3.0,132.0,202,4,90,4,0,387,34,511,13,0,15,234,280,12,440,5,0,1191,137,1768,25,0,28,338,1494,4224,0.3536931818181818,31.0,135.0,166.0,147.0,0.06357424520634539,0.022485777068721593,0.002498419674302399,0.002212455976641281
234,2791,SCURRY,TEXAS,17314.0,35.4,55661.0,23758.0,1261.0,7.283123483885872,321.0,487,23.0,6.0,9.0,23.0,11,0,12,1,0,69,4,85,2,0,1,15,16,0,104,0,0,261,7,372,3,0,1,20,200,784,0.2551020408163265,29.0,32.0,61.0,29.0,0.04528127526856879,0.011551345731777752,0.0035231604481922143,0.0016749451311077741
235,2104,HICKMAN,TENNESSEE,24251.0,40.4,37546.0,18410.0,5181.0,21.364067461135626,779.0,435,16.0,0.0,17.0,37.0,72,0,28,0,0,73,29,130,5,0,1,78,86,1,178,0,0,309,53,540,8,0,2,96,416,1273,0.3267871170463472,16.0,54.0,70.0,37.0,0.052492680714197354,0.017153931796626942,0.0028864789080862647,0.001525710279988454
236,1186,MONTGOMERY,MISSOURI,11820.0,44.0,41096.0,21301.0,1999.0,16.912013536379018,402.0,263,2.0,1.0,0.0,25.0,22,1,8,0,0,25,3,36,0,0,2,24,31,1,58,0,0,101,8,167,1,0,2,34,121,403,0.3002481389578164,3.0,25.0,28.0,26.0,0.03409475465313029,0.01023688663282572,0.0023688663282571912,0.0021996615905245345
237,2143,SMITH,TENNESSEE,19176.0,41.2,44272.0,23108.0,3050.0,15.905298289528575,366.0,443,19.0,2.0,17.0,42.0,24,0,16,0,0,31,7,54,1,0,1,26,31,2,82,0,0,157,22,261,3,0,5,39,160,602,0.26578073089701,21.0,59.0,80.0,44.0,0.03139340842720067,0.008343763037129746,0.004171881518564873,0.00229453483521068
238,1845,MONMOUTH,NEW JERSEY,627532.0,42.6,87297.0,44504.0,47318.0,7.540332604552437,22601.0,299,422.0,144.0,283.0,1850.0,338,6,237,5,0,1781,52,2070,29,0,131,503,554,18,1252,7,0,7111,191,8554,57,0,354,972,5152,19070,0.27016255899318303,566.0,2133.0,2699.0,1994.0,0.030388888534767948,0.008209939891511508,0.004300975886488657,0.0031775272018000674
239,2631,CONCHO,TEXAS,4142.0,41.3,48516.0,16599.0,293.0,7.0738773539352975,21.0,455,5.0,0.0,0.0,7.0,0,0,2,0,0,2,0,4,0,0,0,0,1,0,8,0,0,4,2,14,0,0,0,1,8,30,0.26666666666666666,5.0,7.0,12.0,7.0,0.007242877836793819,0.001931434089811685,0.0028971511347175277,0.0016900048285852245
240,334,DUVAL,FLORIDA,900890.0,36.0,49196.0,27235.0,146252.0,16.234168433438047,39407.0,50,572.0,290.0,679.0,1710.0,1597,27,752,63,0,3312,570,4634,254,0,396,2310,3586,89,6166,106,0,24466,3218,33850,540,0,1523,5755,13915,79299,0.17547510056873353,862.0,2389.0,3251.0,2000.0,0.08802295507775644,0.015445836894626424,0.003608653664709343,0.0022200268623250342
241,1843,MERCER,NEW JERSEY,371101.0,38.5,73966.0,38652.0,39606.0,10.67256622860084,16866.0,298,269.0,123.0,144.0,1084.0,344,7,164,18,0,926,6,1096,50,0,145,557,770,30,1562,26,0,4222,527,6311,104,0,582,1482,3313,15616,0.21215420081967207,392.0,1228.0,1620.0,1207.0,0.04208018841231902,0.00892748874295677,0.004365388398306661,0.0032524838251581107
242,1935,SCHUYLER,NEW YORK,18336.0,46.0,47229.0,25004.0,2617.0,14.272469458987784,645.0,319,3.0,0.0,0.0,21.0,9,0,15,0,0,54,1,70,2,0,0,11,9,0,23,0,0,75,3,101,4,0,0,13,162,228,0.7105263157894737,3.0,21.0,24.0,21.0,0.012434554973821989,0.008835078534031414,0.0013089005235602095,0.0011452879581151832
243,2868,BENNINGTON,VERMONT,36503.0,46.3,51489.0,30197.0,4692.0,12.853738048927484,1016.0,498,13.0,5.0,4.0,59.0,40,0,23,4,0,136,10,169,3,0,7,54,45,0,112,4,0,434,26,572,5,0,10,64,446,1272,0.35062893081761004,18.0,63.0,81.0,64.0,0.03484645097663206,0.012218173848724763,0.0022189956989836454,0.001753280552283374
244,2367,WASHINGTON,PENNSYLVANIA,208269.0,44.3,57534.0,31561.0,20471.0,9.829115230783266,6534.0,408,14.0,13.0,9.0,231.0,166,6,137,8,0,912,41,1090,21,0,25,220,215,27,469,6,0,2377,92,2938,48,0,71,340,2626,6583,0.39890627373537896,27.0,240.0,267.0,244.0,0.03160816059999328,0.01260869356457274,0.0012819958803278453,0.001171561778277132
245,1637,DUNN,NORTH DAKOTA,4284.0,39.9,66964.0,40102.0,490.0,11.437908496732025,81.0,354,3.0,2.0,0.0,18.0,2,0,3,0,0,3,1,7,0,0,0,2,2,1,8,0,0,24,6,38,3,0,0,5,18,87,0.20689655172413796,5.0,18.0,23.0,20.0,0.02030812324929972,0.004201680672268907,0.005368814192343604,0.004668534080298786
246,1349,MISSAUKEE,MICHIGAN,15032.0,43.2,42077.0,21124.0,2234.0,14.8616285258116,597.0,209,10.0,0.0,3.0,14.0,11,0,9,0,0,36,1,46,6,0,0,17,19,0,33,1,0,116,4,153,11,0,1,32,126,370,0.34054054054054056,10.0,17.0,27.0,14.0,0.02461415646620543,0.008382118147951038,0.0017961681745609366,0.0009313464608834486
247,2063,DELAWARE,OHIO,188996.0,38.0,94234.0,42985.0,9034.0,4.7799953438167995,2718.0,364,67.0,14.0,53.0,194.0,30,2,34,0,0,458,9,501,18,0,14,62,50,12,435,1,0,1689,39,2163,58,0,28,137,1128,4612,0.2445793581960104,81.0,247.0,328.0,208.0,0.02440263285995471,0.005968380283180597,0.0017354864653220173,0.0011005523926432305
248,2249,OTTAWA,OKLAHOMA,32022.0,38.4,37139.0,18616.0,6957.0,21.725688589095,1132.0,384,22.0,3.0,13.0,108.0,16,2,9,0,0,22,7,38,2,0,0,18,37,11,92,1,0,323,54,469,5,0,4,47,114,1043,0.10930009587727707,25.0,121.0,146.0,111.0,0.03257135719193055,0.0035600524639310474,0.00455936543626257,0.003466366872774967
249,811,MONROE,INDIANA,143292.0,28.6,43389.0,25488.0,32044.0,22.362727856405105,5034.0,123,44.0,21.0,16.0,153.0,210,5,97,2,0,401,61,559,22,0,42,276,328,19,756,2,0,2894,237,3887,69,0,80,479,1675,8751,0.19140669637755686,65.0,169.0,234.0,174.0,0.06107109957290009,0.01168941741339363,0.0016330290595427518,0.001214303659659995
250,1981,EDGECOMBE,NORTH CAROLINA,54669.0,40.3,32298.0,18009.0,13750.0,25.15136549049736,3087.0,331,52.0,3.0,34.0,82.0,55,3,80,6,0,216,13,309,0,6,21,88,83,7,270,6,0,530,31,831,0,8,27,124,797,1917,0.4157537819509651,55.0,116.0,171.0,85.0,0.03506557646929704,0.014578646033401014,0.0031279152719091256,0.0015548116848671093
