,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Men in Law-Enforcement,Women in Law-Enforcement,Law-Enforcement per 1000,Unemployment Rate (%)
1800,Valley,Nebraska,4240.0,46.1,44657.0,26384.0,533.0,12.570754716981131,43.0,7.0,0.0,1.650943396226415,1.0141509433962264
1801,Washington,Nebraska,20338.0,41.2,65565.0,31776.0,1834.0,9.01760251745501,160.0,72.0,24.0,4.720228144360311,0.7867046907267184
1802,Wayne,Nebraska,9414.0,30.7,55141.0,26732.0,990.0,10.516252390057362,121.0,8.0,0.0,0.8497981729339281,1.2853197365625664
1803,Webster,Nebraska,3665.0,47.6,40313.0,24534.0,367.0,10.013642564802183,55.0,13.0,8.0,5.72987721691678,1.5006821282401093
1804,Wheeler,Nebraska,805.0,50.0,47452.0,30800.0,41.0,5.093167701863354,3.0,3.0,2.0,6.211180124223602,0.37267080745341613
1805,York,Nebraska,13842.0,40.1,55156.0,27962.0,1218.0,8.799306458604248,105.0,45.0,4.0,3.5399508741511343,0.7585609016038145
1806,Churchill,Nevada,24148.0,38.8,45368.0,23951.0,3851.0,15.94749047540169,1207.0,64.0,0.0,2.6503230081166143,4.998343548119927
1807,Clark,Nevada,2070153.0,36.7,52629.0,26661.0,307146.0,14.836874375951922,101292.0,6395.0,1116.0,3.628234241623687,4.8929716789048925
1808,Douglas,Nevada,47426.0,50.1,59769.0,35243.0,5148.0,10.854805381014634,1649.0,307.0,28.0,7.0636359802639905,3.4769957407329315
1809,Elko,Nevada,52029.0,33.5,74672.0,31378.0,5401.0,10.380749197562897,1353.0,219.0,11.0,4.420611582002345,2.6004728132387704
1810,Esmeralda,Nevada,1069.0,42.0,43125.0,22415.0,126.0,11.786716557530402,54.0,0.0,0.0,0.0,5.051449953227316
1811,Eureka,Nevada,1730.0,47.1,70000.0,34031.0,186.0,10.751445086705202,35.0,15.0,3.0,10.404624277456648,2.023121387283237
1812,Humboldt,Nevada,17091.0,35.2,67295.0,27580.0,1997.0,11.684512316423849,694.0,41.0,0.0,2.3989234099818617,4.060616698847347
1813,Lander,Nevada,5907.0,37.0,78077.0,30044.0,757.0,12.81530387675639,240.0,0.0,11.0,1.86219739292365,4.062976130015236
1814,Lincoln,Nevada,5155.0,39.6,49406.0,25505.0,595.0,11.54219204655674,183.0,166.0,15.0,35.11154219204656,3.5499515033947624
1815,Lyon,Nevada,51897.0,43.7,49007.0,23519.0,7876.0,15.176214424725899,2699.0,262.0,27.0,5.568722662196273,5.200685974141087
1816,Mineral,Nevada,4519.0,49.2,37750.0,24146.0,941.0,20.82319097145386,276.0,4.0,16.0,4.425757911042266,6.107545917238327
1817,Nye,Nevada,43198.0,51.2,42266.0,23075.0,7346.0,17.00541691744988,2362.0,282.0,53.0,7.754988656882263,5.467845733598778
1818,Pershing,Nevada,6690.0,41.3,45192.0,17631.0,767.0,11.464872944693573,78.0,32.0,0.0,4.783258594917788,1.1659192825112108
1819,Storey,Nevada,3941.0,54.4,65508.0,34967.0,284.0,7.206292819081451,78.0,0.0,0.0,0.0,1.9791930981984267
1820,Washoe,Nevada,439914.0,37.9,54955.0,29942.0,65024.0,14.781070845665289,18524.0,1176.0,364.0,3.5006842246439076,4.210823024500243
1821,White Pine,Nevada,9893.0,39.1,58156.0,24186.0,1068.0,10.795511978166381,303.0,197.0,8.0,20.721722430001012,3.0627716567269787
1822,Carson City,Nevada,54412.0,43.1,47948.0,26553.0,8744.0,16.06998456222892,2498.0,188.0,41.0,4.208630449165625,4.590899066382416
1823,Belknap,New Hampshire,60392.0,46.5,61245.0,32501.0,6124.0,10.140415949132336,1654.0,293.0,29.0,5.3318320307325475,2.73877334746324
1824,Carroll,New Hampshire,47416.0,50.9,56289.0,33481.0,4716.0,9.946009785726337,1234.0,146.0,4.0,3.1634891175974356,2.6024970474101567
1825,Cheshire,New Hampshire,76320.0,42.2,58359.0,30935.0,7813.0,10.23715932914046,2119.0,307.0,15.0,4.219077568134171,2.77646750524109
1826,Coos,New Hampshire,32219.0,47.9,45154.0,25467.0,4042.0,12.545392470281511,1069.0,304.0,22.0,10.118253204630808,3.3179179986964216
1827,Grafton,New Hampshire,89164.0,42.4,58107.0,33964.0,9687.0,10.864250145798753,2200.0,322.0,21.0,3.8468440177650174,2.467363509936746
1828,Hillsborough,New Hampshire,404948.0,40.3,73189.0,36012.0,34231.0,8.453184112528028,11849.0,1292.0,150.0,3.5609510356885328,2.9260547033199322
1829,Merrimack,New Hampshire,147715.0,42.7,67181.0,32848.0,12150.0,8.225298717124192,3868.0,523.0,60.0,3.9467894255830487,2.618556003114105
1830,Rockingham,New Hampshire,300365.0,43.8,82398.0,41449.0,15240.0,5.073826844006459,8774.0,989.0,171.0,3.861967939007541,2.921112646280359
1831,Strafford,New Hampshire,125913.0,37.1,63533.0,30598.0,11875.0,9.431115135053568,3953.0,472.0,38.0,4.050415763265112,3.1394693161150955
1832,Sullivan,New Hampshire,43051.0,45.8,58454.0,30552.0,3812.0,8.854614294673759,1007.0,168.0,52.0,5.110218113400386,2.3390862000882673
1833,Atlantic,New Jersey,274026.0,40.8,55456.0,28575.0,41469.0,15.133235532394735,17131.0,1296.0,197.0,5.448388109157525,6.25159656382971
1834,Bergen,New Jersey,930310.0,41.5,88487.0,44978.0,69119.0,7.429673979641195,28810.0,3444.0,399.0,4.130881104148079,3.096817189968935
1835,Burlington,New Jersey,450236.0,41.3,80034.0,38137.0,28440.0,6.316687248465249,18903.0,2447.0,757.0,7.116267912827939,4.1984648051244235
1836,Camden,New Jersey,511145.0,38.4,63028.0,31736.0,66882.0,13.084741120425711,23687.0,2630.0,549.0,6.219370237408172,4.63410578211662
1837,Cape May,New Jersey,95404.0,48.4,59338.0,34550.0,9695.0,10.162047712884156,4357.0,799.0,64.0,9.045742316883988,4.566894469833549
1838,Cumberland,New Jersey,155744.0,36.7,49537.0,22303.0,26448.0,16.98171358126156,6809.0,1638.0,188.0,11.724368193959318,4.371918019313745
1839,Essex,New Jersey,792586.0,37.0,54860.0,33482.0,132940.0,16.772943251584056,49716.0,2586.0,806.0,4.279661765410946,6.272631613477906
1840,Gloucester,New Jersey,291286.0,39.8,78592.0,34886.0,23257.0,7.9842491571857215,12712.0,1878.0,203.0,7.144181320077175,4.36409576842004
1841,Hudson,New Jersey,668526.0,34.7,60894.0,34468.0,115156.0,17.225358475212634,30554.0,1634.0,566.0,3.2908218977272385,4.570353284689002
1842,Hunterdon,New Jersey,125708.0,45.5,108177.0,53222.0,5499.0,4.374423266617876,3704.0,603.0,44.0,5.146848251503485,2.946510961911732
1843,Mercer,New Jersey,371101.0,38.5,73966.0,38652.0,39606.0,10.67256622860084,16866.0,1694.0,435.0,5.736982654317827,4.544854365792601
1844,Middlesex,New Jersey,831852.0,37.9,80716.0,35209.0,71749.0,8.62521217716613,30561.0,3357.0,477.0,4.608992945860562,3.6738506368921398
1845,Monmouth,New Jersey,627532.0,42.6,87297.0,44504.0,47318.0,7.540332604552437,22601.0,3471.0,442.0,6.2355385860800725,3.6015693223612497
1846,Morris,New Jersey,498215.0,42.2,102798.0,51182.0,22483.0,4.512710376042472,15379.0,2291.0,182.0,4.963720482121173,3.0868199472115454
1847,Ocean,New Jersey,586166.0,42.8,63108.0,31903.0,64770.0,11.04977088401579,20619.0,3665.0,377.0,6.895657544108666,3.5176042281537994
1848,Passaic,New Jersey,507204.0,36.5,61664.0,28661.0,83738.0,16.509727841263082,17754.0,1764.0,326.0,4.120629963486093,3.5003667163508174
1849,Salem,New Jersey,64504.0,41.8,61341.0,30295.0,8692.0,13.475133325065112,3007.0,392.0,60.0,7.007317375666625,4.661726404564058
1850,Somerset,New Jersey,331686.0,41.1,102405.0,50034.0,16924.0,5.102416140566681,9752.0,841.0,143.0,2.9666612398473253,2.940130123068203
1851,Sussex,New Jersey,144694.0,43.8,87388.0,39667.0,8358.0,5.776327974898752,5865.0,1102.0,119.0,8.438497795347423,4.053381619141084
1852,Union,New Jersey,550436.0,38.2,70476.0,36374.0,58464.0,10.621398309703581,25197.0,1964.0,460.0,4.4037817293926995,4.577643904105109
1853,Warren,New Jersey,107095.0,43.1,72999.0,35386.0,8334.0,7.781875904570708,4886.0,773.0,80.0,7.964890984639806,4.562304496008217
1854,Bernalillo,New Mexico,674777.0,36.8,48994.0,27402.0,124678.0,18.476919041401825,24522.0,2342.0,591.0,4.346621180034293,3.6340894843778018
1855,Catron,New Mexico,3547.0,58.1,38142.0,20762.0,809.0,22.808006766281366,45.0,20.0,0.0,5.63856780377784,1.2686777558500142
1856,Chaves,New Mexico,65610.0,35.1,41356.0,21015.0,14196.0,21.63694558756287,2026.0,458.0,13.0,7.178783721993598,3.0879439109891784
1857,Cibola,New Mexico,27373.0,35.8,36160.0,16885.0,7005.0,25.590910751470428,1862.0,274.0,114.0,14.174551565411171,6.802323457421547
1858,Colfax,New Mexico,12716.0,48.3,32693.0,20911.0,2620.0,20.603963510537906,610.0,66.0,23.0,6.999056307014785,4.797106008178672
1859,Curry,New Mexico,50544.0,30.8,42170.0,21502.0,10676.0,21.122190566635012,1996.0,224.0,23.0,4.886831275720165,3.9490345045900597
1860,De Baca,New Mexico,1977.0,49.7,31197.0,28232.0,389.0,19.67627718765807,49.0,0.0,0.0,0.0,2.4785027819929186
1861,Do?a Ana,New Mexico,213825.0,32.6,38636.0,20143.0,57626.0,26.950075996726294,10529.0,1275.0,155.0,6.6877119139483225,4.924120191745587
1862,Eddy,New Mexico,56369.0,36.4,59625.0,27974.0,7638.0,13.550000887012365,1539.0,388.0,59.0,7.929890542674165,2.730224059323387
1863,Grant,New Mexico,28879.0,46.4,38890.0,24882.0,6086.0,21.074136916098205,1092.0,131.0,22.0,5.297967381142007,3.7812943661484124
1864,Guadalupe,New Mexico,4469.0,41.1,26692.0,16034.0,542.0,12.127992839561424,4.0,86.0,12.0,21.928843141642428,0.0895054822107854
1865,Harding,New Mexico,565.0,58.0,32404.0,23339.0,81.0,14.336283185840708,13.0,2.0,16.0,31.858407079646017,2.3008849557522124
1866,Hidalgo,New Mexico,4531.0,42.3,34528.0,18077.0,1075.0,23.725446921209446,221.0,114.0,4.0,26.042816155374087,4.877510483337011
1867,Lea,New Mexico,68930.0,31.8,58152.0,24126.0,10549.0,15.303931524735239,2041.0,332.0,135.0,6.77498911939649,2.9609749020745686
1868,Lincoln,New Mexico,19726.0,50.9,40065.0,25230.0,3515.0,17.819121971002737,545.0,157.0,0.0,7.959038831998378,2.7628510595153606
1869,Los Alamos,New Mexico,17895.0,43.5,105902.0,51066.0,904.0,5.051690416317407,244.0,42.0,0.0,2.347024308466052,1.3635093601564683
1870,Luna,New Mexico,24627.0,38.4,27326.0,15650.0,7153.0,29.045356722296667,1320.0,254.0,11.0,10.760547366711334,5.359970763795833
1871,McKinley,New Mexico,74346.0,30.8,29272.0,12882.0,28089.0,37.781454281333225,4287.0,227.0,158.0,5.178489764076076,5.766281978855621
1872,Mora,New Mexico,4598.0,41.3,21190.0,13826.0,1036.0,22.531535450195737,34.0,13.0,0.0,2.827316224445411,0.7394519356241844
1873,Otero,New Mexico,65333.0,35.7,41502.0,20652.0,15439.0,23.631243016546,2822.0,375.0,0.0,5.739825203189811,4.3194097929071065
1874,Quay,New Mexico,8555.0,46.5,28159.0,18285.0,1638.0,19.146697837521916,84.0,27.0,0.0,3.1560490940970194,0.9818819403857393
1875,Rio Arriba,New Mexico,39924.0,39.8,33972.0,19600.0,9275.0,23.23164011622082,1534.0,112.0,28.0,3.5066626590521994,3.842300370704338
1876,Roosevelt,New Mexico,19618.0,29.7,34933.0,18447.0,4755.0,24.237944744622286,955.0,40.0,0.0,2.038943827097563,4.867978387195433
1877,Sandoval,New Mexico,138117.0,39.4,60158.0,27060.0,19739.0,14.291506476393202,5504.0,512.0,57.0,4.119695620379822,3.985027187094999
1878,San Juan,New Mexico,122537.0,34.8,48624.0,22927.0,24871.0,20.296726702955027,5513.0,468.0,84.0,4.504761827039996,4.499049266752083
1879,San Miguel,New Mexico,28350.0,42.2,27000.0,16990.0,8093.0,28.54673721340388,480.0,162.0,15.0,6.243386243386244,1.6931216931216932
1880,Santa Fe,New Mexico,147320.0,45.0,55370.0,34176.0,22507.0,15.277626934564214,4951.0,596.0,77.0,4.568286722780342,3.3607113765951673
1881,Sierra,New Mexico,11442.0,56.0,29679.0,20495.0,2471.0,21.59587484705471,442.0,48.0,31.0,6.904387344869778,3.8629610208005594
1882,Socorro,New Mexico,17324.0,35.8,34542.0,17277.0,3796.0,21.911798660817364,351.0,5.0,7.0,0.6926806742091896,2.0260909720618794
1883,Taos,New Mexico,32961.0,47.6,35323.0,22302.0,7168.0,21.746913018415704,1538.0,114.0,4.0,3.579988471223567,4.6661205667303784
1884,Torrance,New Mexico,15599.0,43.7,32067.0,18967.0,4604.0,29.514712481569333,579.0,119.0,18.0,8.78261427014552,3.7117763959228154
1885,Union,New Mexico,4292.0,40.4,36420.0,21091.0,614.0,14.305684995340167,49.0,87.0,42.0,30.05591798695247,1.1416589002795898
1886,Valencia,New Mexico,75993.0,38.9,41788.0,19842.0,17177.0,22.60339768136539,3394.0,419.0,55.0,6.237416604160909,4.466200834287369
1887,Albany,New York,307891.0,37.8,60904.0,33888.0,37749.0,12.260507777102935,9643.0,1216.0,390.0,5.216131682965725,3.1319525416462315
1888,Allegany,New York,47700.0,38.5,44085.0,21478.0,7284.0,15.270440251572326,1786.0,206.0,23.0,4.80083857442348,3.744234800838574
1889,Bronx,New York,1436785.0,33.3,35302.0,18896.0,427715.0,29.76889374541076,83538.0,3770.0,1862.0,3.919862749123912,5.814231078414655
1890,Broome,New York,197381.0,39.8,47744.0,25880.0,32624.0,16.528439920762384,7104.0,791.0,68.0,4.351989299881954,3.599130615408778
1891,Cattaraugus,New York,78506.0,41.5,43884.0,22832.0,13265.0,16.896797696991314,2763.0,478.0,31.0,6.483580872799531,3.5194762183782133
1892,Cayuga,New York,78783.0,42.4,53114.0,26596.0,8494.0,10.781513778353197,2736.0,970.0,109.0,13.695848089054744,3.4728304329614255
1893,Chautauqua,New York,131748.0,42.0,43211.0,23249.0,24410.0,18.52779548835656,4861.0,728.0,92.0,6.224003400431126,3.6896195767677686
1894,Chemung,New York,87742.0,41.0,49578.0,26196.0,13179.0,15.02017277928472,2244.0,963.0,46.0,11.49962389733537,2.557498119486677
1895,Chenango,New York,49286.0,44.1,46979.0,23805.0,7468.0,15.152375928255488,1592.0,250.0,32.0,5.721705961124863,3.230126202166944
1896,Clinton,New York,81505.0,39.4,50502.0,25024.0,11865.0,14.557389117232072,2531.0,1506.0,214.0,21.10299981596221,3.1053309612907185
1897,Columbia,New York,61860.0,47.0,59916.0,33864.0,7605.0,12.293889427740059,1760.0,698.0,67.0,12.366634335596508,2.8451341739411573
1898,Cortland,New York,48713.0,36.2,50910.0,24665.0,6209.0,12.746084207501077,1327.0,261.0,83.0,7.061769958737914,2.724118818385236
1899,Delaware,New York,46480.0,46.5,46055.0,24753.0,6987.0,15.032271944922547,1792.0,288.0,22.0,6.669535283993115,3.8554216867469884
1900,Dutchess,New York,295905.0,41.6,72706.0,35101.0,25562.0,8.638583329109004,11899.0,2213.0,422.0,8.904885013771311,4.021223027660905
1901,Erie,New York,922129.0,40.4,52744.0,29940.0,132072.0,14.32250802219646,28965.0,5701.0,833.0,7.085776501986165,3.141100648607733
1902,Essex,New York,38598.0,46.4,53244.0,28155.0,3638.0,9.425358826882222,1416.0,364.0,26.0,10.10415047411783,3.668583864448935
1903,Franklin,New York,51007.0,40.1,49782.0,23660.0,8706.0,17.06824553492658,1882.0,1050.0,143.0,23.388946615170468,3.689689650440136
1904,Fulton,New York,54297.0,43.0,46090.0,25092.0,8861.0,16.31950199826878,2115.0,310.0,72.0,7.0353794868961455,3.8952428310956404
1905,Genesee,New York,59053.0,43.2,52641.0,26381.0,7245.0,12.268640035222596,1712.0,488.0,25.0,8.687111577735255,2.899090647384553
1906,Greene,New York,48069.0,45.4,51013.0,26307.0,5826.0,12.120077388753666,1650.0,441.0,25.0,9.694397636730534,3.432565686825189
1907,Hamilton,New York,4697.0,53.5,52708.0,27371.0,526.0,11.198637428145625,192.0,19.0,8.0,5.748350010645092,4.087715563125399
1908,Herkimer,New York,63558.0,43.3,48893.0,24678.0,8738.0,13.748072626577299,2797.0,309.0,45.0,5.569715850089682,4.4007048679945875
1909,Jefferson,New York,117966.0,32.0,49911.0,24172.0,16236.0,13.763287726972179,4678.0,1151.0,84.0,10.469118220504214,3.9655493955885595
1910,Kings,New York,2606852.0,34.5,50640.0,28134.0,587518.0,22.53745130141642,117928.0,6729.0,3989.0,4.111472381247574,4.523770432690463
1911,Lewis,New York,27107.0,41.8,49976.0,25230.0,3750.0,13.834065001660088,1011.0,206.0,9.0,7.931530600951784,3.72966392444756
1912,Livingston,New York,64622.0,40.4,52724.0,24596.0,8720.0,13.493856581350004,1584.0,261.0,43.0,4.7042802760669735,2.451177617529634
1913,Madison,New York,72089.0,41.1,55858.0,26824.0,7932.0,11.003065654954293,1700.0,179.0,30.0,2.8991940517970844,2.3581961186866236
1914,Monroe,New York,749236.0,38.6,53568.0,30194.0,107724.0,14.377846232695706,28735.0,1967.0,296.0,3.0204101244467694,3.8352401646477214
1915,Montgomery,New York,49667.0,41.3,44455.0,23885.0,10014.0,20.16228079006181,1992.0,242.0,38.0,5.637546056737874,4.010711337507802
1916,Nassau,New York,1356801.0,41.4,102044.0,44548.0,80282.0,5.917006252206477,41435.0,9361.0,1669.0,8.12941617820152,3.053874518075974
1917,New York,New York,1634989.0,36.7,75513.0,66522.0,279847.0,17.11613961928796,65859.0,1975.0,1198.0,1.9406858394765958,4.028100494865715
1918,Niagara,New York,213374.0,42.9,50094.0,27487.0,28523.0,13.367608049715523,7729.0,904.0,79.0,4.606934303148462,3.622278253207982
1919,Oneida,New York,232858.0,41.2,49838.0,26577.0,36789.0,15.798898899758651,7610.0,2172.0,185.0,10.12204863049584,3.2680861297443076
1920,Onondaga,New York,468050.0,38.8,55717.0,30225.0,68285.0,14.589253284905459,16335.0,1626.0,316.0,4.149129366520671,3.4900117508813158
1921,Ontario,New York,109450.0,43.3,58070.0,31524.0,10898.0,9.957058017359525,3152.0,552.0,83.0,5.801735952489722,2.8798538145271815
1922,Orange,New York,376242.0,36.9,71910.0,31272.0,46342.0,12.31707252247224,12277.0,4257.0,888.0,13.674709362591098,3.26305941388787
1923,Orleans,New York,41938.0,42.6,48731.0,23332.0,6089.0,14.519051933807049,1445.0,253.0,100.0,8.41718727645572,3.4455624970194094
1924,Oswego,New York,120513.0,39.5,49571.0,24284.0,21100.0,17.508484561831505,5274.0,367.0,124.0,4.074249251118137,4.376291354459685
1925,Otsego,New York,60979.0,41.6,49689.0,24989.0,9106.0,14.933009724659309,2088.0,232.0,34.0,4.362157464044999,3.4241296183932173
1926,Putnam,New York,99408.0,43.4,97606.0,41993.0,5061.0,5.091139546112989,3364.0,992.0,132.0,11.30693706743924,3.38403347819089
1927,Queens,New York,2310011.0,37.9,59758.0,27631.0,334149.0,14.465255793154231,94271.0,9525.0,3585.0,5.67529765009777,4.0809762377754915
1928,Rensselaer,New York,159959.0,39.8,61754.0,31529.0,19064.0,11.918054001337843,5812.0,647.0,202.0,5.307610075081739,3.6334310667108447
1929,Richmond,New York,473324.0,39.6,74021.0,32678.0,60530.0,12.788280332288242,13876.0,4447.0,977.0,11.45938088920063,2.931607102111873
1930,Rockland,New York,322642.0,36.3,86134.0,35557.0,46128.0,14.296960718071423,11124.0,2542.0,185.0,8.452092412023234,3.4477842314391807
1931,St. Lawrence,New York,111529.0,38.0,46313.0,23313.0,19107.0,17.13186704803235,4907.0,1203.0,169.0,12.301733181504362,4.399752530731917
1932,Saratoga,New York,224929.0,42.0,74080.0,37583.0,14193.0,6.309991152763761,6548.0,941.0,124.0,4.734827434434866,2.9111408488900943
1933,Schenectady,New York,154845.0,39.9,59959.0,29212.0,18055.0,11.660047143918112,5895.0,628.0,159.0,5.082501856695405,3.807032839290904
1934,Schoharie,New York,31667.0,43.6,50607.0,25638.0,4273.0,13.493542173240282,1575.0,128.0,21.0,4.705213629330218,4.973631856506774
1935,Schuyler,New York,18336.0,46.0,47229.0,25004.0,2617.0,14.272469458987784,645.0,146.0,6.0,8.289703315881328,3.5176701570680624
1936,Seneca,New York,35036.0,42.2,50073.0,25680.0,3952.0,11.279826464208243,861.0,251.0,37.0,8.220116451649732,2.4574723141911177
1937,Steuben,New York,98151.0,42.3,48823.0,26830.0,14558.0,14.832248270521951,3543.0,489.0,74.0,5.736059744679117,3.609744169697711
1938,Suffolk,New York,1498130.0,40.9,90128.0,38779.0,106499.0,7.108795631887753,47643.0,10954.0,1870.0,8.560004805991468,3.1801646052078256
1939,Sullivan,New York,75818.0,42.5,52027.0,27068.0,12479.0,16.459152180221057,3682.0,812.0,188.0,13.189480070695613,4.856366562030125
1940,Tioga,New York,49649.0,43.9,58115.0,29654.0,5405.0,10.886422687264597,1653.0,135.0,48.0,3.6858748413865334,3.3293721927934095
1941,Tompkins,New York,104268.0,30.3,54133.0,28888.0,18133.0,17.39076226646718,2812.0,204.0,33.0,2.272988836459892,2.696896459124564
1942,Ulster,New York,180505.0,43.4,60393.0,31760.0,22480.0,12.453948644081882,7993.0,1312.0,78.0,7.700617711420737,4.428132184704025
1943,Warren,New York,64911.0,45.6,57174.0,31652.0,7079.0,10.905701653032613,2064.0,360.0,54.0,6.377963673337338,3.179738411055137
1944,Washington,New York,62465.0,43.2,51449.0,25200.0,7627.0,12.210037621067798,2533.0,514.0,66.0,9.28519971183863,4.055070839670216
1945,Wayne,New York,91874.0,43.4,51627.0,26209.0,10761.0,11.712780547271263,3269.0,454.0,43.0,5.4095826893353935,3.5581339660839846
1946,Westchester,New York,969229.0,40.5,86226.0,49938.0,92600.0,9.553985693783408,35720.0,4815.0,864.0,5.85929640982678,3.685403552720771
1947,Wyoming,New York,41239.0,41.4,53612.0,24610.0,4312.0,10.456121632435316,1421.0,471.0,30.0,12.148694197240475,3.4457673561434565
1948,Yates,New York,25106.0,41.5,50105.0,26001.0,3319.0,13.21994742292679,876.0,111.0,0.0,4.421253883533816,3.4892057675456063
1949,Alamance,North Carolina,156372.0,39.6,43209.0,23989.0,28123.0,17.98467756375822,5397.0,742.0,85.0,5.288670605990842,3.4513851584682684
1950,Alexander,North Carolina,37211.0,42.4,40404.0,20567.0,6240.0,16.76923490365752,1435.0,92.0,21.0,3.036736448899519,3.8563865523635483
1951,Alleghany,North Carolina,10868.0,48.5,38352.0,21059.0,2089.0,19.221567905778432,315.0,23.0,0.0,2.1163047478836954,2.8984173721015827
1952,Anson,North Carolina,25883.0,39.9,34656.0,17548.0,5484.0,21.187652126878646,1703.0,135.0,103.0,9.195224664837925,6.5796082370668
1953,Ashe,North Carolina,26992.0,46.9,37360.0,22343.0,5290.0,19.598399525785418,967.0,109.0,4.0,4.1864256075874335,3.5825429756965024
1954,Avery,North Carolina,17633.0,44.0,35891.0,21548.0,2509.0,14.229002438609426,562.0,127.0,13.0,7.939658594680429,3.1872058072931435
1955,Beaufort,North Carolina,47513.0,45.2,40906.0,23716.0,8215.0,17.29000484078042,2097.0,122.0,4.0,2.6519057942036914,4.413528928924715
1956,Bertie,North Carolina,20324.0,45.0,31129.0,17244.0,3992.0,19.641802794725447,1171.0,60.0,95.0,7.626451485927967,5.761661090336548
1957,Bladen,North Carolina,34454.0,42.9,30408.0,19510.0,9549.0,27.715214488883728,1254.0,194.0,14.0,6.037034887095838,3.639635455970279
1958,Brunswick,North Carolina,119167.0,50.9,49356.0,28694.0,17992.0,15.098139585623537,5000.0,461.0,112.0,4.808378158382773,4.195792459321792
1959,Buncombe,North Carolina,250112.0,41.7,46902.0,28087.0,35996.0,14.391952405322415,7656.0,553.0,73.0,2.5028787103377685,3.061028659160696
